"airlineName","title","content","month","year","rating"
"Pegasus-Airlines","value for money","given the very cheap price of flights within Turkey, Pegasus is delivering value for money and there is nothing to complain. During my stay at SAW airport which is quite ok, I saw a lot of Pegasus aircraft movements and all were on time. Fleet is modern and well maintained, staff friendly and lack of food does not matter given the short flying times and the cheap price. Seat pitch is a bit small but still ok.",6,"2017",3
"Pegasus-Airlines","A level between the regular airline & low-cost airline","It is definitely better than other low-cost airlines where you almost pay to go to toilet. You have 20 kg plus 8 kg hand luggage included. You pay for your meals and coffee etc. Leg space is a little less than Turkish Airlines. In domestic flights leg space is a little less than international ones. As it goes to Sabiha Gokcen Airport at Istanbul, there are less delays. My advice is not to buy Flex tickets as they are too expensive to change. Fly on the days you buy, book as early as possible.",6,"2017",4
"Pegasus-Airlines","Because of the price","Low cost with connection in Istanbul - the airplanes are ok but everything is very basic as you expect from low cost but my only big problem is why you can't get a cup of water???",6,"2017",3
"Pegasus-Airlines","Poorly conducted staff","I recently flew with Pegasus and had a short stop over in Istanbul. Some of the Pegasus ground staff here who were ""assisting"" travellers at the transfer/connections desk were some of the most ill mannered I have ever encountered. Its worth mentioning I fly a lot.
Thankfully I personally didn't have any dealings with the male staff members in question, However, as I waited to be screened by security I was witness to a male airline employee shout loudly and aggressively at a fellow traveller. Albeit I don't know the nature of the customers query but he appeared calm and certainly didn't present himself in such a way to provoke such an unprofessional response from staff. Credit to the costumer he remained calm even after he was treated in the same way by a second male Pegasus attendant!!
It was seriously shameful behaviour for a presumably paid employee to exhibit. What a horrible way to treat anyone irrelevant of the situation or ""pressure"" of the job.
Quite frankly it really put me off both the airport (which admittedly is a shame) and most the airline.

Side note; My flight was uneventful and cabin crew were pleasant and professional.",6,"2017",1
"Pegasus-Airlines","Worst Airline","Check-in and Boarding (e.g. efficiency, service at gate). The guy at check-in in Barcelona was very rude. We were a group of 30, I asked him for a seat in the middle of the plane and isle he said, no seats, I was from the first people taking a boarding pass, he gave me a seat in the last raw, middle seat. From Barcelona to Turkey, the plane had 40 empty seats. a very small bottle of water is for 1.50 Euro, too expensive.",6,"2017",1
"Pegasus-Airlines","on time, fast and good service","It was good and smooth flight. It was our first trip together. I liked the service, they were kind and professional.",6,"2017",5
"Pegasus-Airlines","Low-Cost but not sure worth it","Flew from Tel-Aviv to Madrid (connection in Istanbul), and back from Barcelona to Tel-Aviv (again connection in Istanbul).
For the long legs of IST-MAD and BCN-IST the seats couldn't go back at all! Not nice...
Check-in in BCN took forever, having 2 counters for a whole plane!
On-plane crew was nice and helpful.
3 out of 4 flights took off late, but somehow all landed as scheduled.

Wouldn't do it again with my son, as no in-flight entertainment was too much for 4 hours flights.",5,"2017",3
"Pegasus-Airlines","Nickel and dime to the next level (AVOID IT)","Incisive version:
There is no 24/7 customer service(At least in Spain), the line was busy for 9 hours continuously!!!
The ""Flex feature"" is a rip off, you can only buy ""the basic"" ticket after changing your current one, even though the current is an ""essential"" one! It means that you have to farewell with your ""luggage""! Everything is a trap to rip you off! better to pay more cash, and travel without any concern, with a more premium airline.

Detailed Version:
I bough a ticket for 30th of May. The price was 133euros (1 luggage), since my plan was tentative I bought ""Flex"" feature for 15 euros. What is Flex?
""Pegasus Flex is a product that allows customers to change their ticket a limitless number of times without incurring any extra charges. It is offered to customers during the ticket purchase process either online or from our agents. If the new ticket is more expensive than the old one, you must pay the difference in price.""

In the night of 29th, due to a mishap, I figured out that I cannot fly on 30th.
So I thought I can change my flight with paying the difference of prices. Guess what? The only ticket that I could buy for ANY DATE, was a ""basic"" ticket: Without Luggage!!!! So it means that ""Flex feature"" is a big lie. You can change your ticket but you can only downgrade to ""basic"", to have a cabin luggage only!!!!!! My first ticket was ""essential"", with a luggage.

I decided to call the customer service.
I called the 24/7 customer service, and surprise: The line was busy from midnight till 9 am next day!!!
Then at 9:30am someone answered and told me that I have to pay 83euros for changing the flight!!! I bought the first ticket for 133, the next flight was 169, so 169-133 = 36, and not 83 euros!!!!
I told the customer service let me think. Then I called again 3 hours before flight, they said now I have to pay 120euros!!!!!! I checked, the price of the next flight was still 169!

The customer service never gave me the best option, since it was more profitable (10 euros or so) for them to sell me another ticket in this way.

I am over with these nickel and dime businesses. The ""terms and conditions"" business style, which charges you for some imaginary features, and then you figure out that almost never you can use that feature. I bought my new ticket from a more expensive airline, after the 100euros damage experience!",5,"2017",1
"Pegasus-Airlines","POOR AIRPLANE, A LOT OF DELAYS","the crew was nice, the airplane was dirty and a lot of delays, 4 hours delay for 50 minutes flight. shame",5,"2017",2
"Pegasus-Airlines","Best low budget","Well now,,,i have taken a lot of low budget, but this was the best i ever had. Seats was not the typical low budget, but enoguh space for legs and comfertable, slept a great deal, but the food was the big suprise,,,best food on an airline ever. Got griled chiken with potatos, medeiterrain salad with extra virgin oil and a half lemon to make it more tasty, fresh bread and a tasty chocolate mouse to top it off.....staff helpfull and friendly.",5,"2017",4
"Pegasus-Airlines","Cheap flight but better than most budget airlines","When I booked this flight I didnt expect much from it but the plane was brand new, leg space was decent for a budget airline.

The staff were helpful, all my flights (London - Istanbul - Antalya) were all on time and no fuss regarding baggage.

100 times better than Easyjet or Ryanair.

I didnt bother having any on board food but prices are what you expect, If your flight is short bring snacks or eat prior.

The price of the flight was decent for time of the year.

I would recommend this airline - worth it if you are going Turkey",5,"2017",4
"Pegasus-Airlines","Do not Travel Through Pegasus AirLine to avoid Nightmare","Me and my family got a ticket from Calicut Kerala to Dublin, Ireland, We checked in through air india to Dubai. We have been told that we can collect our baggage in Dublin. When we reached in Dubai Pegaus counter staff said you need to pay more money as pegagus don't allow 23 kilogrames per bag. I said I don't know that, then he was very rude, if you don't pay you will not get your baggage. Then I said I do not have money now as I never expected something like that. They gave us the boarding pass it was on 22nd may fligght No PC 741. When we reached in Dublin our main baggage is missing. Now Pegagus says to contact air india. Please avoid Pegasus airlines. They are the worst airlines, they need money for each and every thing, they don't give any water for free.",5,"2017",1
"Pegasus-Airlines","Typical budget airline","Pegasus is a decent budget airline. I'd rank it below EasyJet but above Ryanair. Unlike many, hold luggage (20kg) was included in the price of the ticket, which was good. Take food with you because an average coffee and a kit-kat bar will cost you £5! Leg room was as good as you can expect in this class, the service was fine and the flight punctual.",5,"2017",3
"Pegasus-Airlines","Cheap flight with a small luggage","That is a really cheap and nice company. However If you have excess luggage, you are in trouble. They count every gram. In the plane you have to pay for everything. I still recommend this company because It is really economical and safe.",5,"2017",4
"Pegasus-Airlines","will not do it again","delayed 2 hours in departing from Stansted airport.
bad service.
old broken seats.
landed in Antalya because of mist and there we have a very bad experience with the customer service employees with ignorance to our questions. At least they should give us a breakfast with waiting for about 5 hours in Antalya airport to go back to Istanbul",5,"2017",1
"Pegasus-Airlines","Budget is what you get","We booked a flight from Izmir via Istanbul to Athens as per previous review first flight was okay the the next flight, we were informed that our flight from Istanbul to Athens had changed from 2pm departure to 11am departure as we were in Pamukkale we decided to come back to Izmir a day early to avoid driving 3.3hrs and leaving at 5-30am to make our flight at 11am
We booked into the airport hotel and visited the Pegasus desk to make sure everything was okay all systems go for 11am next morning.
We arrived at the check in desk at 9 am 2 hrs prior to our flight and was told we were to early as we were in a 1pm flight which we were not told about the day before or not notified about as it didn't affect our next flight we were okay with it. We went and sat down to look at our booking to find that I had a seat which we paid extra to book but my wife didn't, we went back to the counter to be told my wife's seat will be assigned at check in which we could not understand when we paid extra for seats 1A and 1B all they wanted to do was refund our money but all we wanted was the seats we had been assigned and paid for, after much discussion with different people from Pegasus my wife was given her seat next to me. Not very professional probably would look at other airlines before I book with Pegasus again",5,"2017",2
"Pegasus-Airlines","Okay flight","If you want a reasonably budget reliable airline this was okay for us on this flight next review a little different",5,"2017",3
"Pegasus-Airlines","Superb service and seamless check in","The best check in service we ever experienced. There were so many counters and the service was very professional. The flight was no frills and leg room was pathetic . There was no in flight entertainment. Ok for short haul.",5,"2017",4
"Pegasus-Airlines","Everything is OK, as usual","Pleasant flight attendants, new aircrafts, good connections, many destinations. I'm using Pegasus Airlines 3-4 times a year.",5,"2017",4
"Pegasus-Airlines","Budget","A nice cheap way to get to Istanbul, when you don't pay much for the ticket you can't expect much in return.",5,"2017",3
"Pegasus-Airlines","Below average","Last year, I flew from Istanbul-SAW to Vienna with Pegasus and can't say that I was very satisfied. The flight was delayed by 2 hours and ground staff refused to give us explanations regarding this delay. The seats were relatively comfortable on the 737-800, yet the legroom was atrocious. I hated the fact that they don't serve complimentary drinks and meals on a 2h 10m flight, so I pre-ordered a hot meal for just over 10 Euros, but the meal (Beef with Potatoes) turned out to be an utter disappointment, since it did not correspond in any way with the description I was given while reserving the meal; the beef was overcooked and the potatoes were underdone. The landing was also surprisingly hard, despite excellent weather conditions in Vienna. Moreover, the flight attendants need to attend some additional hospitality (and language acquisition) training - urgently!",5,"2017",2
"Pegasus-Airlines","Proudly the World's Worst Airline","I have to admit this time its my fault to book with them again after my first horrible attempt that I have reviewed here as well. Fool me once....you know the rest.

I have taken 4 flights (1 round trip) with them before, and all 4 flights had delays and baggage was lost on the way.

This time, from the very beginning, the flight got delayed for more than 6 hours meaning missing my connection in Istanbul, meaning more than 24 hours delay in my whole trip.

I won't rant for long, but do yourself a favor, pay a bit extra in any other airline and avoid this please, I know their price is catchy, that's how I fell for them again. I ended up paying a USD 1000 for an alternative last minute flight with Qatar Airways to proceed with my trip, all because I wanted to save a few bucks.

Please, don't book with them, you have been warned. 100% of my flights with them have been delayed.",5,"2017",1
"Pegasus-Airlines","Not that comfortable, but budget friendly","Nothing much to say really. A fairly average experience. Seats are not very comfortable and legroom was narrow. No meals during flight. But to be fair, that's normally expected from a budget low-cost airline.",5,"2017",3
"Pegasus-Airlines","Excelent with a real good price","An excelent expirience flying to Milan with one stop in Istanbul.The plain was new with good space for yor feet.",5,"2017",5
"Pegasus-Airlines","Best you can get with this price","Pegasus is a low-cost airline if you follow their promotions and stay alert. It is meaningless to complain about an airline that is carrying you from Amsterdam to Antalya for 99 Euros and from Bodrum to Antalya for 18 Euros just because they are selling a bottle of water on board for 3 euros. They are perfect option for short distances. Their only problem is to cancel some flights due to the low sales and long delays that can be more than an hour...Their on-board crew is kind and the service is good....",4,"2017",4
"Pegasus-Airlines","Most terrible experience","Air Manas is an airlines belonging to Pegasus.
21st April

I had boarded air Manas flight from DEL-FRU on 21st April. The Air conditioning was not working resulting into suffocation, extreme sweating and unbearable closed air.

Then the flight was delayed by 40 minutes.This added to more problems.

Even after take off the air-conditioning did not work. After one hour in air, we could start breathing normal.

Needs to improve and change aircraft if their air-conditioning is not working....that too to hot countries like India.",4,"2017",1
"Pegasus-Airlines","Worst airline service ever!","The 4 of us were travelling from Denizli to Istanbul last Nov. We had been travelling for a few days and didn't get a chance to web check in. So we went to the airport 3 hours earlier to check in at the counter.
We were first in line, however when the counter finally opened, our names did not appear in their system. The girl at the counter asked us to step aside while they investigate the issue, Their ""please wait 5 minutes"" took nearly 3 hours!! We nearly missed our flight. They checked-in all other passengers who queued after us and everytime we asked them how much longer we have to wait, they just ignored us and spoke to each other in Turkish.
5 minutes before the plane leaves and after there were no more people queueing, they actually wrote our name at the boarding pass BY HAND! No explanation or apologies were given and they had the cheek to tell us to hurry to the plane or we will miss our flight!!
Worst experience ever!! I will never fly Pegasus again!",4,"2017",1
"Pegasus-Airlines","Efficient no-frills flying","Pegasus is a low-cost airline, so it would be foolish to expect the standards of comfort or amenities that you get from a regular airline. The seats are narrower and more cramped than a regular airline, legroom is less, and baggage weight restrictions are strictly enforced, so you need to be aware of that. And of course there is no inflight entertainment and no meals are included, although you can buy food and drink on board (for inflated prices). Within those limitations, however, it's good enough, a clean, efficient airline that gets you where you need to go.",4,"2017",4
"Pegasus-Airlines","No problem","We had flight from Tel Aviv to Bergamo and back with stopover in Istanbul, it was cheapest thickets we may find,service was good.",4,"2017",4
"Pegasus-Airlines","No legroom, only upright position","Took this flight after staying in the airport in Istanbul. As a pretty big hub I'd expect to get a free wifi, but it's possible only with a phone or buying something in 30 Turkish Lyra or more. Also pretty difficult to get a power outlet, not so accommodating.
There was a delay in the flight that wasn't announced, si we left 30 min later, getting used to them late...
in the plane there was barely legroom, and more than that the back position was fixed on a very uncomfortable position, couldn't even rest like that.
Whenever I can, I'll try to avoid them next time.",4,"2017",1
"Pegasus-Airlines","Cost effective","Took a flight from Geneva and was surprised with the legroom in the plane, which was great. Unfortunately we were waiting in the plane for 30 min until the plane left in 30 min delay.",4,"2017",3
"Pegasus-Airlines","Cost benefit ratio","Good cost benefit ratio, they do on a current basis promotions with excellent discounts, I used them several times and exclude some delays ( once or twice up to an hour) usually - good experience.",4,"2017",4
"Pegasus-Airlines","Horrible. Do not travel with Pegasus","I will never travel again with Pegasus airlines. I flew from Doha to London and had an overstop in Istanbul. It has been my worst experience ever. They lost my baggage. They forgot it in Istanbul. So I spent 3 days in London without anything. It wasted my time, I mean my holidays here. Also the service is very poor",4,"2017",1
"Pegasus-Airlines","Avoid this Airline, don't let a low price destroy your holiday","We were stranded for one day in Istanbul on our way to Athens, and the Pegasus personell together with the airport staff created a unfriendly, hostile experience. they kept us waiting so long, that not just us, but tens of people missed connecting flights including long and expensive international flights. They did not care, gave no information and got angry with us for asking questions and information and even yelled at us. they frustrated us so much, it lead to my pregnant wife crying and others going insane. If you can avoid this airline, don't let a cheaper price lure you in this amateur company.",4,"2017",1
"Pegasus-Airlines","Got us from Point A to Point B in one Piece on time","We found Pegasus to be adequate and on time. There is not much leg room and I struggled to get into my seat. However on one leg of the journey there were many empty seats so I was able to stretch out. They charge for everything (water 1.5 euros, sandwich 6 euros). No entertainment or freebies. But safe enough and staff was attentive. There were some disruptive passengers talking loudly on one flight and I would have liked to have seen the flight attendants take some action as others were disturbed. Another issue is the English of some of the staff is not very good. But we got to our destination safely.",4,"2017",3
"Pegasus-Airlines","You get what you pay for","Pegasus is a budget airlines, so please don't be one of those dim wits that pay a third for the flight and expect first class service ok, if you want to pay a third, then you don't get food, your body is almost GPS guided, you have to be precise to fit in hahaha, but overall it's what I expected, I got where I wanted to be and that's what's important. ...thank you...",4,"2017",4
"Pegasus-Airlines","nice budget airline","its nice budget airline with good service and on time flights very low fair if you book early and good service on board",4,"2017",4
"Pegasus-Airlines","GOOD QUALITY MEDIUM PRICES","We travelled on 31st January early morning from Tbilisi to Istanbul with Pegasus. The flight was very good, there were comfort seats and they allowed us to have a luggage 15Kg.",4,"2017",4
"Pegasus-Airlines","Easy and Low cost","I have flown with Pegasus several times and never had any problems.
I feel happy and satisfied and will fly with them agin very soon",4,"2017",4
"Pegasus-Airlines","Low cost. No frills","This was the only airline that had 5 seats for my family to fly from Istanbul to cappadocia. It was clean. The leg room was less than on Turkish airlines. They did not serve any food. The attendants were very nice. I felt safe-- but nothing extra: no frills. It was less expensive than any other airlines. Flying domestic in turkey is MUCH less than flying domestic in the United States.",4,"2017",3
"Pegasus-Airlines","Good low cost","Probably one of the best low cost I traveled with. Clean comfortable and on time! The right price and a good service. All the planes are not over 5 years old. The food proposed is good and not expensive.",4,"2017",4
"Pegasus-Airlines","I enjoyed PGS for the first time","It was the first time I enjoyed a Pegasus flight. The flight was not full. The price for service was excellent. No food, no water, but a flight on time. Cheap airport transfer option in Istanbul. The only negative thing is service in the flight. It turns to a supermarket.",4,"2017",4
"Pegasus-Airlines","PLEASANT SURPRISE","I needed to get to the Asian Side of Istanbul in a hurry and elected to not fly Turkish Airlines and instead took Pegasus to Sabiha Gokcen Airport - a 1.5 hour flight at best.
The flight was fine, the plane was good and timely and the lack of a sandwich was no big deal.
Will certainly use the Airline again when I need to reach Asia Minor and avoid the time consuming nightmarish traffic across Istanbul.
Also the Airport was a pleasant surprise - quiet, efficient and without queues!",3,"2017",4
"Pegasus-Airlines","Good flight but bad service","Unlike Turkish Airlines, in Pegasus, you have to pay for everything you consume on board. Also the timings of the flight are not that great. It is always at early morning in the destination.",3,"2017",2
"Pegasus-Airlines","Appalling customer service","Check-in staff at Stansted didn't even know the airline flew to Bishkek. It was immediately disconcerting that they were unsure if our baggage would be transferred in Istanbul. The flight was slightly delayed, which meant we missed our connection in Istanbul. They had clearly sold a connecting flight that was almost impossible to make.

The main problem is the customer service. To their credit, Pegasus put us up in a hotel, but they made us wait two hours for the shuttle to take us there - it was a 5 minute drive. Ridiculous. A bit of communication, and we could have just walked or paid for a taxi. The staff were rude and didn't seem to understand that we were in a frustrating situation.

Pegasus covered the cost of our Turkish visa (eventually), but refused to even acknowledge messages about the first day of a tour that we missed. Their phone staff said they had no email addresses and the airline clearly wants to make it as tough as possible to contact them.

Very very poor.",3,"2017",2
"Pegasus-Airlines","depends on where you want to fly","the flight was cheap but the plane is very dense,
not enough leg space and food prices are pretty high.
service is ok",3,"2017",3
"Pegasus-Airlines","Great value airline!","I flew Pegasus on a short flight from Istanbul to Bucharest. The price was right, even including a checked bag (8 kg for cabin luggage is tight). The aircraft seemed to be older, but the seat was one of the comfier I've experienced on a budget airline! Customer service was excellent- there was an issue at the gate with our boarding passes and the crew reassured us they would resolve it, swiftly did so, and we were on our way!",3,"2017",5
"Pegasus-Airlines","Good Luck - worst experience ever...","Hands down this was the WORST airline I've ever used. Flights consistently late if not cancelled completely. Desk employees incredibly rude, not helpful AT ALL. I believe their motto is ""there is nothing I can do"". Our family had booked several flights within Turkey during a 2 week period. At one point we waited for our incoming plane to arrive, hourly reports from Pegasus desk telling us it was delayed...3 hours later the desk shut down, Pegasus employees went home. We went to a different airline's info desk, they informed us the plane was not going to arrive and that our flight was cancelled. Stranded in the middle of Turkey with 4 children... Spent most of the night on the phone arranging another flight, zero refund from Pegasus, zero help from Pegasus. We got help from our credit card company! DO NOT USE PEGASUS - NOT EVEN AS A LAST RESORT!!!",3,"2017",1
"Pegasus-Airlines","The worst airlines ever ,racist and a very bad survice","A very very bad way to deal with clients , an awful English language by the crew
A long history of missing luggage and hand bags.
Phone workers are vey rude.
They are very racists .
Not responsible at all.",3,"2017",1
"Pegasus-Airlines","Worst airlines i have ever seen","The biggest queue i have ever seen in aiport and for check-in (Sabiha airport). I was come 2 hours before flight to airport and wait almost 2 hours in queue (i was checked in online but automats for print tickets was not working) after that it was the same queue for pasport control and i had only 10 minutes before bording so i must buy ticket for fast line to pasport control (that i was not plan in my budget) so you should come at least 3 hour before flight and plan your budget for pay fast line. Also inside airplane you can buy something only with mastercard but not visa so you should have some cash because it's almost impossible to pay with card",3,"2017",2
"Pegasus-Airlines","Good enough","Pegasus is one of the airlines in Turkey. Its prices are pretty reasonable. The only problem is Pegasus's all flights go through SABİHA GÖKÇEN AIRPORT in İstanbul which is located quite far away from city Center and it makes difficult to reach.

When you click to see prices of flight, it makes you believe it's actually cheap but it doesnt show you how much you have to pay in total. I call it temporary happiness of Pegasus. after taxes you see almost double price sadly. Even they dont serve any sandwich or baverage. Sooo annoying, even if it's a domestic flight. You have to pay in the plane which is also ashamed for hosts and hostes. they take money and gives coins to passengers. I definitely think they should figure this problem out.",3,"2017",3
"Pegasus-Airlines","Nice low cost flights. on time. nice staff.","Had a trip with a connection flights. all pegasus, I find them to be on time, nice and for low cost flights I would recommand flying with them.",3,"2017",4
"Pegasus-Airlines","Bad but cheap!","It's cheap, and obviously you get cheap quality, you pay for a seat you get a seat! if you need anything else to consume you have the choice! not comfy but again it saves you money, and that's what we need sometimes! Recommended if you're on a tight budget!",3,"2017",3
"Pegasus-Airlines","WORST","Worst decision of my entire life, awful service and my flight was delayed TWICE, missing my connection. The service itself is mediocre. I was just happy to get to my destination in one piece.

Will not fly pegasus ever again.",3,"2017",1
"Pegasus-Airlines","Worlds worst","Seriously, how does a business live with is standard of service. Absolutely dreadful airline. No online check in at many airports - really?? First two flights both late. Yes, you need to buy your own food, but overnight flights with nothing at al - no blanket, no cushion, rock hard seats... dreadful. Coming back was even worse. It was total chaos at the gate in Istanbul. Chaos. When we got on board, they had to check tickets again as someone had been allowed to get on THE WRONG PLANE! How's that for safety and security and immigration controls??? This takes low cost airlines to a new low. Adverts throughout the planes... I mean, it was like a bus. Awful awful experience and I will gladly tell everyone that I know to NEVER book with Pegasus.",3,"2017",1
"Pegasus-Airlines","Turkish Way of Low Cost Airliner!","I think the best low cost carrier in the world which I experienced a many all over the world. Very innovative in terms of pay to go products . More service if you pay more, very simple and smart. Also they didn't lose the Turkish Hospitality. Because low cost model is very out of Turkish way of living. Therefore result is less low cost feeling and more feeling like a guest instead of shipping material which is very unusual for low cost carriers. You have 15kg baggage + 8kg cabin baggage allowence. This is free! Even some flag carrier airlines do not provide this for free...",3,"2017",5
"Pegasus-Airlines","PC 602 was good","this was on 18th Feb, I pre booked the A1 seat and the legroom was good, seat also fine. Staff was friendly & the flight is clean. Service & the food was really good.",3,"2017",4
"Pegasus-Airlines","Good one too","First of should comment about the boarding, it was horrible @ the Madrid Airport. This was on 18th Feb. The staff of boarding was not friendly & they didn't have an idea what they are doing. When Its come to the flight, I got the A1 seat. It was ok, but the seat wasn't comfortable as expected, flight is good & clean. Staff was good. Food was ok, i found it bit raw, but it was not that bad. Actually I prepaid for a Veg meal (Pasta) & mistakenly they gave me a Meatballs rice, but immediately they changed it. It wasn't an issue.",3,"2017",4
"Pegasus-Airlines","whatever they try to be good,not gonna work","whatever they do to get more customers,never gonna work unless they change the mentality.I strongly recommend you to not fly with this aircraft company.when i was flying domestic route something was stolen from my baggage and yet flypgs done notting.this is just beginning...when i complaint about this situation they replied my complaint after 1 month...service,flight attendants were and still are lack of manners...",3,"2017",1
"Pegasus-Airlines","Delays, otherwise ok","Had four flights with Pegasus in Feb/March 2017. The first leg on my way to Dubai was two hours delayed, just barely made my connection in Istanbul. My second time was from Kuwait via Istanbul to Oslo, everything on time this time.
Service ok, legroom a bit small, otherwise ok flights.
On one or more of the flights it was not possible to adjust the seats.",3,"2017",3
"Pegasus-Airlines","Kind service & Yummy food","I booked the A1 seat, but the legroom wasn't that good. The food is very tasty & the crew were so friendly. Actually I couldn't pre pay for the water I was under the impression that the water is included in the meal (it should be included, paying for water after the meal is a joke, the airline should add a small bottle of water to the meal pack), I didn't have change since the water bottle is very cheap (I think 1 Euro), but the kind crew offered me a glass of water free of charge. That should admire. Flight is clean & safe.",3,"2017",4
"Pegasus-Airlines","Better than expected","I pre booked the A1 seat, it was comfortable & could be manage. On board service also good. The crew was so friendly and the food was fine. I ordered Cold Breakfast Tray 2 and it was average few fruit Pieces were bitter, but the rest of all were fine. Flight is clean & the staff is very helpful, but they should consider for one thing. The crew were so loud while talking to each others :) they better think of the people who are trying to sleep in the flight. Bottom line, I'm satisfied about the service.",3,"2017",4
"Pegasus-Airlines","NOT BAD","The plane did not leave on time but this was because of too much air traffic in Istanbul Sabihya Gocen airport where you change planes. If you can avoid this airport in fact avoid Istanbul because of very inefficient passport control which will nearly ensure you miss your plane. It is a nightmare to try to catch your connection in either of the Istanbul airports.",3,"2017",3
"Pegasus-Airlines","not the best airline","Pegasus lost my luggage and found after 1 month :) they already paid me compensation but it takes a lot of emails and phones and patience. And thank god they found my luggage.",3,"2017",3
"Pegasus-Airlines","Hichhiking as air travel!","If you are in good health, do not have high blood pressure, of average size and buy your food before stepping on board, then this is a very cheap way to travel. Even a cup of coffee on board will cost you a minor fortune. For some reason, they cannot handle transfer boarding cards so you are forced to queue for ever to get your next boarding card. Organised chaos - but very cheap.",3,"2017",3
"Pegasus-Airlines","Average","You can't expect much, however you are welcomed well. Their ads give you the idea that they are very cheap. In fact, if you do not buy very early, they are not so cheap. The prices seems fine though. They do not serve you anything when you travel. You need to have your snack if you travel long. Their staff are friendly and professional. Besides they have nice planes.",3,"2017",4
"Pegasus-Airlines","Not any different flying with Jet 2 or any budget airline","After reading reviews of this airline we were a bit apprehensive however, we were pleasantly surprised. Crew do speak English. The flight was exactly the same as any other budget airline. Would fly with them again",3,"2017",4
"Pegasus-Airlines","Terrible, terrible and even more treeible.","We took a flight from Stanstead to Antalya. There being no direct flight so it involved 2 separate flights, with a change of aircraft in Istanbul. At check in we got in conversation with the girl, who mentioned that because this flight left at 25 minutes past midnight EVERY DAY around 10/12 people turned up 24 hours late to catch their flight because they mistakenly believed their flight to be on the following day because of the 24 hour clock. We asked if the passenger came late for check in did they make a small charge to change the ticket to facilitate their journey. Surprisingly she said that the entire ticket was cancelled and the ""late passengers"" had to buy a new tickets at full price. Granted it is the onus of the traveller to check, but if this is happening every single day with 10/12 travellers....I call it a legal con.

On boarding the flight I noticed they had fixed seats with no recline whatsoever, something I have never seen on an international flight. There was no in flight entertainment at all. For some reason which they choose not to tell us, the flight departed just over 30 minutes late. There was no explanation, mention or apology. They made announcements on numerous occasions in Turkish, followed by a brief inaudible message in English. At least once I am sure they did not even attempt to put this message in English. Just before landing, there was no customary announcement by the Captain, to thank us for flying with their airline etc., or no mention of weather conditions or the local time in Istanbul !!! The next leg of the journey departed an hour late with a brief message relayed after about 30 minutes of scheduled departure to inform us about the delay and that too not when we should expect to take off...which took a further 30 minutes or so. Same standard of announcements on this flight. I decided not to pen this review and thought I will see how we got on with our return flight 1 week later.

Our experience of return flight ditto..ditto...ditto. In Antalya we had made a lot of purchases amongst them were 10 boxes (12 in a set) of beautiful glass tea cups and other delicate items, we mentioned this at check in and requested a Fragile sticker to be put on both our bags. We were stunned by her answer "" Pegasus do not believe in FRAGILE and so she could not put these stickers "" 1st Flight 30 minutes or so late., which made our connection very tight. I fully expected someone to be waiting at the plane exit to whisk us to the connecting flight (something which I have experienced when through no fault of ours we were late catching a connection). Instead when we asked any Airline staff we saw, we were pointed to a long passport control queue, security check queue, flight check queue etc with no regard to the time. By this time the time for our scheduled departure had passed. We made enquiries over and over again as to if the flight had left, where was our baggage which was checked in to Stanstead. We walked for ages and finally managed to get to the flight gate. I enquired about the flight status, all three staff who were there just looked at me and just rushed me along., giving us he impression that we had somehow delayed the flight and should have been there earlier. On boarding the aircraft (all passengers were seated) waiting for us giving the impression that it was our fault that we were so late. I had to ask the stewardess if we were on the right flight, if our baggage had been loaded, and if the flight was delayed and by how long? She confirmed that we were on this being the correct flight and said that the baggage should be on the flight (I kept my fingers crossed) and as seems to be their policy made no mention as to how late the flight was likely to depart. It did depart about 30 minutes late.
So, four flights all delayed, with little or no apology. Must give them credit for one thing though, our very last flight the seats were only marginally more comfortable with a slight recline. I am really fuming now. Just got home and unpacked and 3 of these irreplaceable glasses are broken.",2,"2017",1
"Pegasus-Airlines","More then what I excpected","I am really suprised to see that; I have got 5 star service. I have flown IST ATHENS IST I have got emergency exit seat free of charge planes were on time ond check in was very fast cabin crew were nice and the planes were new and clean I am so happy. The tickets were very reasonable priced I ve got more then what I ask for. I definitely recommend Pegasus to everyone.",2,"2017",5
"Pegasus-Airlines","Nothing bad to say about them","Everything you would expect from a european low-cost carrier. I think people complaining about the service don't get the low-cost thing. In-flight crew are nice and the food is neither bad nor expensive. My return flight was delayed for an hour or so because ""they were chaning the plane's tires"" which sounded a bit crazy. In any case my flight connection worked out and everything went fine.",2,"2017",4
